Campagne;Annonceur;Responsable commercial;Nature;Etat planning;Prête à diffuser;Accord cadre;ODI envoyé;ODI reçu;Début;Fin;Volume total prévu;Volume clic prévu;Brut prévu;Net prévu;Taux de remise prévu;Frais techniques prévus;CPM net prévu;Volume total diffusé;Volume clic diffusé;Net diffusé;Mandataire de réservation
FRITEC - 72741;FRITEC - AIRWELL;BC;PROD;Confirmée;Non;Non;Non;Non;14/10/2021;14/10/2021;0;0;890,00;890,00;0,00;0,00;0,00;0;0;890,00;FRITEC - AIRWELL
FRITEC PARR  METEO - 73041;FRITEC - AIRWELL;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/11/2021;31/12/2021;537216;0;1000,00;1000,00;0,00;0,00;1,86;329200;0;1000,00;FRITEC - AIRWELL
GAIA - 72470;GAIA GROUPE;BE;ECD;Confirmée;Oui;Non;Non;Non;18/10/2021;27/10/2021;208333;0;1000,00;1000,00;0,00;0,00;4,80;208333;0;1000,00;TOM POUCE-MEDICIS
GHANTY IDKIDS - 73234;GHANTY FRANCHISES;AN;CL;Confirmée;Non;Non;Non;Non;07/11/2021;30/11/2021;0;0;2500,00;1400,00;44,00;0,00;0,00;0;0;1400,00;GHANTY FRANCHISES
OKAIDI - 69996;GHANTY FRANCHISES;JA;CL;Confirmée;Non;Non;Non;Non;19/07/2021;16/08/2021;0;0;1000,00;650,00;35,00;0,00;0,00;0;0;650,00;GHANTY FRANCHISES
LECLERC - 71465;GIE DISTRI MASCAREIGNES;JA;CL;Confirmée;Oui;Non;Non;Non;10/09/2021;20/09/2021;178677;0;4284,67;2999,27;30,00;0,00;16,79;178677;0;2999,27;GIE DISTRI MASCAREIGNES
LECLERC - 72169;GIE DISTRI MASCAREIGNES;JA;IN;Confirmée;Oui;Non;Non;Non;23/09/2021;30/09/2021;190000;0;4430,80;3000,00;32,00;0,00;15,79;190000;0;3000,00;GIE DISTRI MASCAREIGNES
LECLERC - 73589;GIE DISTRI MASCAREIGNES;JA;FLS;Demande;Non;Non;Non;Non;18/11/2021;28/11/2021;158000;0;5040,20;3840,98;24,00;0,00;24,31;0;0;0,00;COURT CIRCUIT
LECLERC NOEL - 74396;GIE DISTRI MASCAREIGNES;JA;FLS;Option;Non;Non;Non;Non;06/12/2021;30/12/2021;290790;0;6397,38;4862,00;24,00;0,00;16,72;0;0;0,00;COURT CIRCUIT
LECLERC OUVERTURE CASERNE - 72305;GIE DISTRI MASCAREIGNES;JA;IN;Confirmée;Oui;Non;Non;Non;05/10/2021;14/10/2021;92000;0;2327,60;2211,22;5,00;0,00;24,04;92000;0;2211,22;GIE DISTRI MASCAREIGNES
LECLERC RODZAFER ANNUEL - 67069;GIE DISTRI MASCAREIGNES;JA;CL;Confirmée;Non;Non;Non;Non;01/04/2021;31/12/2021;0;0;13500,00;13500,00;0,00;0,00;0,00;0;0;13500,00;GIE DISTRI MASCAREIGNES
GOOGLE ADSENCE IRELAND - 71497;GOOGLE ADSENCE IRELAND LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/07/2021;31/07/2021;0;0;374,61;374,61;0,00;0,00;0,00;0;0;374,61;GOOGLE ADSENCE IRELAND LTD
GOOGLE ADSENCE IRELAND - 72331;GOOGLE ADSENCE IRELAND LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;643,63;643,63;0,00;0,00;0,00;0;0;643,63;GOOGLE ADSENCE IRELAND LTD
GOOGLE ADSENCE IRELAND - 73345;GOOGLE ADSENCE IRELAND LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;633,20;633,20;0,00;0,00;0,00;0;0;633,20;GOOGLE ADSENCE IRELAND LTD
GOOGLE ADSENCE IRELAND - 74576;GOOGLE ADSENCE IRELAND LTD;ARP;CL;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;575,42;575,42;0,00;0,00;0,00;0;0;575,42;GOOGLE ADSENCE IRELAND LTD
GROUPAMA - 65606;GROUPAMA OCEAN INDIEN;BC;FLS;Confirmée;Oui;Non;Non;Non;06/09/2021;26/09/2021;125391;0;4000,00;3600,00;10,00;0,00;28,71;125391;0;3600,00;GROUPAMA OCEAN INDIEN
INTERMARK - 67705;GROUPE IMPACT;JA;CL;Demande;Non;Non;Non;Non;01/04/2021;31/12/2021;0;0;1000,00;0,00;100,00;0,00;0,00;0;0;0,00;GROUPE IMPACT
INTERMARK - 70410;GROUPE IMPACT;JA;CL;Confirmée;Oui;Non;Non;Non;23/08/2021;05/09/2021;550000;0;2750,00;2350,00;15,00;0,00;4,27;550000;0;2350,00;DESIGN SYSTEM
GROUPE LM - 72791;GROUPE LM;BC;FLS;Confirmée;Oui;Non;Non;Non;10/11/2021;23/11/2021;65995;0;2105,26;2000,00;5,00;0,00;30,31;65995;0;2000,00;GROUPE LM
OPTIQUE CHEVILLARD - 74279;HAVAS;;CL;Demande;Non;Non;Non;Non;01/12/2021;15/12/2021;63580;0;317,90;258,21;19,00;0,00;4,06;0;0;0,00;LUVI MEDIA (HAVAS REUNION)
OPTIQUE CHEVILLARD - 74280;HAVAS;KC;CL;Confirmée;Oui;Non;Non;Non;01/12/2021;15/12/2021;252459;0;2462,30;2000,00;19,00;0,00;7,92;63580;0;258,21;LUVI MEDIA (HAVAS REUNION)
HOME PLUS - 72067;HOME PLUS;KC;CL;Demande;Non;Non;Non;Non;26/11/2021;06/12/2021;140351;0;2105,27;1800,00;15,00;0,00;12,82;140351;0;1800,00;HOME PLUS
HOME PLUS - 73857;HOME PLUS;KC;CL;Demande;Non;Non;Non;Non;26/11/2021;06/12/2021;233918;0;3508,77;3000,00;15,00;0,00;12,82;233918;0;3000,00;HOME PLUS
HOME PLUS - 74147;HOME PLUS;KC;CL;Demande;Non;Non;Non;Non;01/12/2021;15/12/2021;308641;0;4629,62;4166,66;10,00;0,00;13,50;308641;0;4166,66;HOME PLUS
HOME PLUS - 74149;HOME PLUS;KC;CL;Confirmée;Oui;Non;Non;Non;06/12/2021;20/12/2021;308641;0;1234,56;1000,00;19,00;0,00;3,24;308641;0;1000,00;HOME PLUS
IMK MEUBLES - 70517;IMK;AN;PRODOP;Confirmée;Non;Non;Non;Non;19/07/2021;19/07/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;IMK
IMK MEUBLES - 71122;IMK;KC;CL;Demande;Non;Non;Non;Non;24/08/2021;31/08/2021;148147;0;2222,21;2000,00;10,00;0,00;13,50;0;0;0,00;IMK
IMK MEUBLES - 72632;IMK;KC;CL;Confirmée;Oui;Non;Non;Non;11/10/2021;31/10/2021;467836;0;2339,19;2000,00;15,00;0,00;4,28;467836;0;2000,00;IMK
IMK MEUBLES - 72633;IMK;KC;PROD;Confirmée;Non;Non;Non;Non;11/10/2021;11/10/2021;0;0;130,00;130,00;0,00;0,00;0,00;0;0;130,00;IMK
INDRIYA VU SUR ANTENNE - 74017;INDRIYA-VALS OI;AG;PRODOP;Confirmée;Non;Non;Non;Non;13/12/2021;13/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;INDRIYA-VALS OI
INDRIYA VU SUR ANTENNE - 74025;INDRIYA-VALS OI;AG;DIGOPS;Confirmée;Non;Non;Non;Non;13/12/2021;19/12/2021;180000;0;864,00;600,00;31,00;0,00;3,33;0;0;0,00;INDRIYA-VALS OI
CLUB ALIZE - 68232;INITIATIVE REUNION;ARP;PROD;Demande;Non;Non;Non;Non;31/03/2022;31/03/2022;0;0;1700,00;1700,00;0,00;0,00;0,00;0;0;1700,00;INITIATIVE REUNION
INSTITUT NATIONAL DU CANCER - 69614;INSTITUT NATIONAL DU CANCER;TF1;IN;Demande;Non;Non;Non;Non;06/09/2021;03/10/2021;131387;0;3324,09;2700,00;19,00;0,00;20,55;131387;0;2700,00;INSTITUT NATIONAL DU CANCER
JARDICANE - 67244;JARDICANE;JA;CL;Confirmée;Non;Non;Non;Non;18/03/2021;28/02/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;JARDICANE
PEUGEOT - 73428;JCA (J. Caillé Automobiles);JA;CL;Confirmée;Oui;Non;Non;Non;08/11/2021;18/11/2021;184000;0;2760,00;2490,90;10,00;0,00;13,54;184000;0;2490,90;CRAP
BABYRUN PARR METEO - 70433;JFC IMPORT;FB;EXTWB;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;JFC IMPORT
KAZ DESIGNE PARR KLB/SERIE LUNDI - 71985;KAZ DESIGN;KC;EXTWB;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;KAZ DESIGN
KDECO VU SUR ANTENNE - 73540;KDECO;AG;PRODOP;Confirmée;Non;Non;Non;Non;06/12/2021;06/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;KDECO
KRYS - 70243;KRYS GROUP INTERNAT ET OUTRE MER;BC;FLS;Confirmée;Non;Non;Non;Non;23/08/2021;14/09/2021;89524;0;2526,32;2400,00;5,00;0,00;26,81;89524;0;2400,00;KRYS GROUP INTERNAT ET OUTRE MER
L'ETAL REUNION - 69857;L' ETAL REUNION;BE;CL;Demande;Non;Non;Non;Non;01/07/2021;14/07/2021;155945;0;2339,18;2000,00;14,00;0,00;12,83;155945;0;2000,00;L' ETAL REUNION
L'ETAL REUNION - 69858;L' ETAL REUNION;BE;CL;Demande;Non;Non;Non;Non;01/07/2021;30/06/2022;0;0;12960,00;12960,00;0,00;0,00;0,00;0;0;12960,00;L' ETAL REUNION
BUT - 64863;L.B.D BUT SAVANNA SAS;JA;CL;Confirmée;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;L.B.D BUT SAVANNA SAS
BUT SOLDES - 71596;L.B.D BUT SAVANNA SAS;JA;FLS;Confirmée;Oui;Non;Non;Non;10/09/2021;19/09/2021;150000;0;3300,00;2800,00;15,00;0,00;18,67;150000;0;2800,00;L.B.D BUT SAVANNA SAS
LA BOHEME PDCV - 73543;LA BOHEME;AN;PRODOP;Confirmée;Non;Non;Non;Non;10/11/2021;10/11/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LA BOHEME
LA BONNE POINTURE - 63865;LA BONNE POINTURE;JA;CL;Demande;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;800,00;500,00;38,00;0,00;0,00;0;0;500,00;LA BONNE POINTURE
LA CABANE A SARA PRES2CHEZ VOUS - 70511;LA CABANE A SARA SASU;AN;PRODOP;Confirmée;Non;Non;Non;Non;23/07/2021;23/07/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LA CABANE A SARA SASU
LA CABANE A SARA VU SUR ANTENNE - 73565;LA CABANE A SARA SASU;AN;DIGOPS;Confirmée;Oui;Non;Non;Non;29/11/2021;03/12/2021;150000;0;720,00;500,00;31,00;0,00;3,33;150000;0;500,00;LA CABANE A SARA SASU
LA CABANE A SARA VU SUR ANTENNE - 73567;LA CABANE A SARA SASU;AN;PRODOP;Confirmée;Non;Non;Non;Non;29/11/2021;29/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;LA CABANE A SARA SASU
FDJ -  KENO - 69907;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;12/07/2021;01/08/2021;35597;0;1052,63;1000,00;5,00;0,00;28,09;35597;0;1000,00;NAUTILUS MEDIARSENAL
FDJ - HALLOWEEN - 71886;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;24/10/2021;30/10/2021;47847;0;1052,63;1000,00;5,00;0,00;20,90;47847;0;1000,00;NAUTILUS MEDIARSENAL
FDJ - NOUVEL AN - 73371;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Non;Non;Non;Non;25/12/2021;31/12/2021;43062;0;947,36;900,00;5,00;0,00;20,90;43062;0;900,00;NAUTILUS MEDIARSENAL
FDJ APPLICATION - 73855;LA FRANCAISE DES JEUX;BC;CL;Confirmée;Non;Non;Non;Non;17/12/2021;31/12/2021;47800;0;1051,60;999,02;5,00;0,00;20,90;47800;0;999,02;NAUTILUS MEDIARSENAL
FDJ APPLICATION VAGUE 3 - 72151;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;26/10/2021;08/11/2021;27751;0;610,52;580,00;5,00;0,00;20,90;27751;0;580,00;NAUTILUS MEDIARSENAL
FDJ APPLICATION VAGUE 4 - 73383;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;22/11/2021;10/12/2021;44019;0;968,42;920,00;5,00;0,00;20,90;44019;0;920,00;NAUTILUS MEDIARSENAL
FDJ GLN - 73429;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Non;Non;Non;Non;17/12/2021;24/12/2021;28708;0;631,58;600,00;5,00;0,00;20,90;28708;0;600,00;NAUTILUS MEDIARSENAL
FDJ ILLIKO - 70339;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;30/08/2021;12/09/2021;57416;0;1263,15;1200,00;5,00;0,00;20,90;57416;0;1200,00;NAUTILUS MEDIARSENAL
FDJ ILLIKO APOAL - 72559;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;02/11/2021;15/11/2021;75547;0;1662,05;1500,00;10,00;0,00;19,86;75547;0;1500,00;NAUTILUS MEDIARSENAL
FDJ ILLIKO PCFA - 73492;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Non;Non;Non;Non;11/12/2021;24/12/2021;153746;0;3382,41;2900,00;14,00;0,00;18,86;153746;0;2900,00;NAUTILUS MEDIARSENAL
FDJ MISSION PATRIMOINE - 70337;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;06/09/2021;18/09/2021;57416;0;1263,15;1200,00;5,00;0,00;20,90;57416;0;1200,00;NAUTILUS MEDIARSENAL
FDJ SLV 13  - AOÛT - 70295;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;07/08/2021;13/08/2021;43062;0;947,36;900,00;5,00;0,00;20,90;43062;0;900,00;NAUTILUS MEDIARSENAL
FDJ SMJG DEC 21 - 72884;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;29/11/2021;03/12/2021;38278;0;842,10;800,00;5,00;0,00;20,90;38278;0;800,00;NAUTILUS MEDIARSENAL
FDJ SMJG SEPTEMBRE 2021 - 70604;LA FRANCAISE DES JEUX;BC;IN;Confirmée;Oui;Non;Non;Non;20/09/2021;24/09/2021;47847;0;1052,63;1000,00;5,00;0,00;20,90;47847;0;1000,00;NAUTILUS MEDIARSENAL
BAGS ACCESSOIRISTE - 71926;LA GADGETERIE;AN;PRODOP;Confirmée;Non;Non;Non;Non;24/09/2021;24/09/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LA GADGETERIE
LA PALETTE A BIJOUX PDCV - 72105;LA PALETTE A BIJOUX;AN;PRODOP;Confirmée;Non;Non;Non;Non;27/09/2021;28/09/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LA PALETTE A BIJOUX
ANIMARUN PRES DE CHEZ VOUS - 70503;LA POUSSINIERE SARL;AN;PRODOP;Confirmée;Non;Non;Non;Non;26/07/2021;26/07/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LA POUSSINIERE SARL
ANIMARUN VU SUR ANTENNE - 74545;LA POUSSINIERE SARL;AN;PRODOP;Option;Non;Non;Non;Non;10/12/2021;10/12/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;LA POUSSINIERE SARL
LA ROCCIA PIZZA - 67276;LA ROCCIA PIZZA;AN;CL;Demande;Non;Non;Non;Non;18/03/2021;31/12/2021;0;0;1000,00;0,00;100,00;0,00;0,00;0;0;0,00;LA ROCCIA PIZZA
CORINE DE FARME PARR LAEDP - 71026;LABORATOIRE SARBEC;TF1;EXTWB;Confirmée;Oui;Non;Non;Non;31/08/2021;30/11/2021;459024;0;1500,00;1500,00;0,00;0,00;3,27;459024;0;1500,00;LABORATOIRE SARBEC
CORINE DE FARME PARR METEO - 70629;LABORATOIRE SARBEC;TF1;EXTWB;Confirmée;Non;Non;Non;Non;01/08/2021;31/08/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;LABORATOIRE SARBEC
LABORATOIRE SUBLIMM - 71344;LABORATOIRE SUBLIMM;KC;CL;Demande;Non;Non;Non;Non;30/08/2021;06/09/2021;400000;0;2000,00;1000,00;50,00;0,00;2,50;400000;0;1000,00;LABORATOIRE SUBLIMM
BOIRON MAG 300+ OCTOBRE 21 - 71789;LABORATOIRES BOIRON OCEAN INDIEN;BC;IN;Confirmée;Oui;Non;Non;Non;27/10/2021;02/11/2021;106326;0;2339,17;2000,00;14,00;0,00;18,81;106326;0;2000,00;UNIT MEDIA
BOIRON OSCILLO AOUT 2021 - 70151;LABORATOIRES BOIRON OCEAN INDIEN;BC;IN;Confirmée;Oui;Non;Non;Non;23/08/2021;29/08/2021;50505;0;1111,11;1000,00;10,00;0,00;19,80;50505;0;1000,00;UNIT MEDIA
PAYSAN BRETON PARR PACK AMOR - 68613;LAITA ;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/10/2021;31/10/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;NAUTILUS MEDIARSENAL
METS FABRIK - 72099;L'ARTIZAN BR;AN;PRODOP;Confirmée;Non;Non;Non;Non;01/10/2021;02/10/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;L'ARTIZAN BR
LE COIN DES PETITS - 72047;LE COIN DES PETITS;KC;CL;Demande;Non;Non;Non;Non;06/10/2021;16/10/2021;222222;0;3333,34;3000,00;10,00;0,00;13,50;222222;0;3000,00;LE COIN DES PETITS
LE COIN DES PETITS - 72048;LE COIN DES PETITS;KC;CL;Demande;Non;Non;Non;Non;05/11/2021;13/11/2021;272904;0;4093,57;3500,00;15,00;0,00;12,83;272904;0;3500,00;LE COIN DES PETITS
LE COIN DES PETITS PARR BABYBOOM - 73878;LE COIN DES PETITS;KC;EXTWB;Confirmée;Non;Non;Non;Non;22/12/2021;19/01/2022;0;0;250,00;250,00;0,00;0,00;0,00;0;0;250,00;LE COIN DES PETITS
LE COMPTOIR DE CAMBAIE - 69269;LE COMPTOIR DE CAMBAIE;JA;CL;Confirmée;Non;Non;Non;Non;01/06/2021;31/05/2022;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;LE COMPTOIR DE CAMBAIE
BMW - 71650;LEAL REUNION;JA;CL;Confirmée;Non;Non;Non;Non;13/09/2021;22/09/2021;222222;0;3333,34;3000,00;10,00;0,00;13,50;222222;0;3000,00;LEAL REUNION
BMW - DARK SHADOW - 69621;LEAL REUNION;JL;CL;Confirmée;Oui;Non;Non;Non;30/06/2021;07/07/2021;235000;0;3525,00;3013,88;14,00;0,00;12,83;235000;0;3013,88;AGENCE MEDICIS (VITAMEDIA)
LEAL AUTOMOBILES - 73334;LEAL REUNION;JA;CL;Confirmée;Oui;Non;Non;Non;05/11/2021;15/11/2021;650000;0;3250,00;2437,50;25,00;0,00;3,75;650000;0;2437,50;TOM POUCE-MEDICIS
LEAL IX ELECTRIQUE - 73576;LEAL REUNION;JA;CL;Confirmée;Oui;Non;Non;Non;19/11/2021;30/11/2021;166275;0;2771,23;2501,04;10,00;0,00;15,04;0;0;0,00;AZYU
LEAL MINI ELECTRIC - 70603;LEAL REUNION;JA;CL;Confirmée;Oui;Non;Non;Non;01/09/2021;12/09/2021;195000;0;2925,00;2000,00;32,00;0,00;10,26;195000;0;2000,00;TOM POUCE-MEDICIS
MINI MISS REUNION - 70574;LEAL REUNION;JA;MISS;Confirmée;Non;Non;Non;Non;31/07/2021;31/07/2021;0;0;150,00;150,00;0,00;0,00;0,00;0;0;150,00;LEAL REUNION
MINI MISS REUNION - 70576;LEAL REUNION;JA;MISS;Confirmée;Non;Non;Non;Non;31/07/2021;31/07/2021;0;0;2000,00;2000,00;0,00;0,00;0,00;0;0;2000,00;LEAL REUNION
LEGEND PERFECTION - 72775;LEGEND PERFECTION;KC;CL;Option;Non;Non;Non;Non;18/10/2021;28/02/2022;0;0;2250,00;500,00;78,00;0,00;0,00;0;0;500,00;LEGEND PERFECTION
LENCERIA LINGERIE PDCV - 74409;LENCERIA LINGERIE;AG;PRODOP;Confirmée;Non;Non;Non;Non;05/12/2021;05/12/2021;0;0;210,00;210,00;0,00;0,00;0,00;0;0;210,00;LENCERIA LINGERIE
LEOKA - 64418;LEOKA;BC;CL;Confirmée;Non;Non;Non;Non;01/01/2021;31/12/2021;0;0;1000,00;1000,00;0,00;0,00;0,00;0;0;1000,00;LEOKA
LEROY MERLIN - 68788;LEROY MERLIN RSL LE GOL;BE;CL;Demande;Non;Non;Non;Non;02/07/2021;11/07/2021;761190;0;6015,03;4000,00;33,00;0,00;5,25;761190;0;4000,00;COURT CIRCUIT
LEROY MERLIN - 68795;LEROY MERLIN RSL LE GOL;BE;IN;Confirmée;Oui;Non;Non;Non;27/07/2021;05/08/2021;239234;0;5263,15;3500,00;33,00;0,00;14,63;239234;0;3500,00;COURT CIRCUIT
LEROY MERLIN - 69990;LEROY MERLIN RSL LE GOL;JA;CL;Confirmée;Non;Non;Non;Non;30/06/2021;18/07/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN - 71312;LEROY MERLIN RSL LE GOL;BE;IN;Confirmée;Oui;Non;Non;Non;06/09/2021;22/10/2021;256858;0;6498,52;4445,00;32,00;0,00;17,31;256858;0;4445,00;COURT CIRCUIT
LEROY MERLIN - 71606;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;08/09/2021;21/09/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN - 72385;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;06/10/2021;31/10/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN - GUIDE PISCINE - 72749;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;13/10/2021;26/10/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN - JARDIN - 73275;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;03/11/2021;17/11/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN - MOBILIER - 72953;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;20/10/2021;02/11/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN GUIDE CUISINE - 72417;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;06/10/2021;19/10/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN GUIDE INSPIRATION - 70195;LEROY MERLIN RSL LE GOL;BE;CL;Option;Non;Non;Non;Non;03/08/2021;25/08/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN GUIDE MENUISERIE - 71739;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;15/09/2021;28/09/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN LE MOIS DU CONFORT - 69673;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;01/07/2021;10/07/2021;443211;0;2216,06;2000,00;10,00;0,00;4,51;443211;0;2000,00;COURT CIRCUIT
LEROY MERLIN PREPAREZ EXTERIEURS - 70982;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;23/08/2021;05/09/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN RENTREE DES CLASSES - 70171;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;13/07/2021;25/07/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN SALLE DE BAIN - 71957;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;22/09/2021;05/10/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LEROY MERLIN SOL ET CARRELAGE - 72197;LEROY MERLIN RSL LE GOL;BE;CL;Confirmée;Non;Non;Non;Non;29/09/2021;12/10/2021;0;0;350,00;350,00;0,00;0,00;0,00;0;0;350,00;COURT CIRCUIT
LES BRULERIES DE LA FOURNAISE - 71516;LES BRULERIES DE LA FOURNAISE;KC;CL;Confirmée;Oui;Non;Non;Non;08/09/2021;17/09/2021;288065;0;4320,98;3149,99;27,00;0,00;10,93;288065;0;3149,99;LES BRULERIES DE LA FOURNAISE
LES BRULERIES DE LA FOURNAISE - 71517;LES BRULERIES DE LA FOURNAISE;KC;IN;Demande;Non;Non;Non;Non;03/09/2021;12/09/2021;196408;0;4320,98;3500,00;19,00;0,00;17,82;196408;0;3500,00;LES BRULERIES DE LA FOURNAISE
LES BRULERIES DE LA FOURNAISE - 73170;LES BRULERIES DE LA FOURNAISE;KC;CL;Demande;Non;Non;Non;Non;27/10/2021;31/10/2021;61817;0;927,26;649,08;30,00;0,00;10,50;61817;0;649,08;LES BRULERIES DE LA FOURNAISE
LACTEL PARR LAEDLP - 73070;LES DISTRIBUTEURS ASSOCIES;BC;EXTWB;Demande;Non;Non;Non;Non;01/11/2021;30/11/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;HAVAS OUTREMER
LACTEL PARR PACK SOIREE - 71043;LES DISTRIBUTEURS ASSOCIES;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/09/2021;30/09/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;HAVAS OUTREMER
LACTEL PARR PACK SOIREE - 73065;LES DISTRIBUTEURS ASSOCIES;BC;EXTWB;Confirmée;Non;Non;Non;Non;01/11/2021;30/11/2021;0;0;500,00;500,00;0,00;0,00;0,00;0;0;500,00;HAVAS OUTREMER
BABYCHOU SERVICES - 74095;LES MARMAILLES;AG;DIGOPS;Confirmée;Oui;Non;Non;Non;29/11/2021;03/12/2021;150000;0;720,00;500,00;31,00;0,00;3,33;0;0;0,00;LES MARMAILLES
BABYCHOU SERVICES - 74101;LES MARMAILLES;AG;PRODOP;Confirmée;Non;Non;Non;Non;29/11/2021;29/11/2021;0;0;200,00;200,00;0,00;0,00;0,00;0;0;200,00;LES MARMAILLES
LES PETITS BILINGUES - 72391;LES PETITS BILINGUES;KC;CL;Demande;Non;Non;Non;Non;25/10/2021;31/10/2021;194931;0;2923,97;2500,00;14,00;0,00;12,83;194931;0;2500,00;LES PETITS BILINGUES
BO CONCEPT PAR CE SOIR ON SE DIT - 68522;LIVING CONCEPT 974;JL;ECD;Confirmée;Non;Non;Non;Non;07/05/2021;11/07/2021;0;0;750,00;750,00;0,00;0,00;0,00;0;0;750,00;LIVING CONCEPT 974
PASSTIME - 65063;LOISIRS ET COMMUNICATION;BC;ECD;Confirmée;Oui;Non;Non;Non;15/10/2021;29/10/2021;500000;0;3000,00;2700,00;10,00;0,00;5,40;500000;0;2700,00;LOISIRS ET COMMUNICATION
